doc_id,doc_name,folder_name
5724,60875,comp.sys.ibm.pc.hardware
5725,61161,comp.sys.ibm.pc.hardware
5726,61147,comp.sys.ibm.pc.hardware
5727,60833,comp.sys.ibm.pc.hardware
5728,60817,comp.sys.ibm.pc.hardware
5729,60837,comp.sys.ibm.pc.hardware
5730,61145,comp.sys.ibm.pc.hardware
5731,60983,comp.sys.ibm.pc.hardware
5732,60881,comp.sys.ibm.pc.hardware
5733,61115,comp.sys.ibm.pc.hardware
5734,60966,comp.sys.ibm.pc.hardware
5735,60849,comp.sys.ibm.pc.hardware
5736,60971,comp.sys.ibm.pc.hardware
5737,61171,comp.sys.ibm.pc.hardware
5738,60911,comp.sys.ibm.pc.hardware
5739,61154,comp.sys.ibm.pc.hardware
5740,61107,comp.sys.ibm.pc.hardware
5741,61113,comp.sys.ibm.pc.hardware
5742,60931,comp.sys.ibm.pc.hardware
5743,60969,comp.sys.ibm.pc.hardware
5744,60902,comp.sys.ibm.pc.hardware
5745,61095,comp.sys.ibm.pc.hardware
5746,60913,comp.sys.ibm.pc.hardware
5747,60990,comp.sys.ibm.pc.hardware
5748,61047,comp.sys.ibm.pc.hardware
5749,60856,comp.sys.ibm.pc.hardware
5750,60860,comp.sys.ibm.pc.hardware
5751,61072,comp.sys.ibm.pc.hardware
5752,60917,comp.sys.ibm.pc.hardware
5753,61045,comp.sys.ibm.pc.hardware
5754,60979,comp.sys.ibm.pc.hardware
5755,61022,comp.sys.ibm.pc.hardware
5756,60810,comp.sys.ibm.pc.hardware
5757,60823,comp.sys.ibm.pc.hardware
5758,60972,comp.sys.ibm.pc.hardware
5759,60973,comp.sys.ibm.pc.hardware
5760,60930,comp.sys.ibm.pc.hardware
5761,61089,comp.sys.ibm.pc.hardware
5762,60792,comp.sys.ibm.pc.hardware
5763,61108,comp.sys.ibm.pc.hardware
5764,61074,comp.sys.ibm.pc.hardware
5765,61104,comp.sys.ibm.pc.hardware
5766,61078,comp.sys.ibm.pc.hardware
5767,61071,comp.sys.ibm.pc.hardware
5768,60941,comp.sys.ibm.pc.hardware
5769,61033,comp.sys.ibm.pc.hardware
5770,61038,comp.sys.ibm.pc.hardware
5771,60932,comp.sys.ibm.pc.hardware
5772,60995,comp.sys.ibm.pc.hardware
5773,61050,comp.sys.ibm.pc.hardware
5774,61068,comp.sys.ibm.pc.hardware
5775,61111,comp.sys.ibm.pc.hardware
5776,61059,comp.sys.ibm.pc.hardware
5777,60815,comp.sys.ibm.pc.hardware
5778,60862,comp.sys.ibm.pc.hardware
5779,60841,comp.sys.ibm.pc.hardware
5780,60918,comp.sys.ibm.pc.hardware
5781,60741,comp.sys.ibm.pc.hardware
5782,61129,comp.sys.ibm.pc.hardware
5783,61052,comp.sys.ibm.pc.hardware
5784,61006,comp.sys.ibm.pc.hardware
5785,60991,comp.sys.ibm.pc.hardware
5786,61176,comp.sys.ibm.pc.hardware
5787,60954,comp.sys.ibm.pc.hardware
5788,61030,comp.sys.ibm.pc.hardware
5789,60998,comp.sys.ibm.pc.hardware
5790,60824,comp.sys.ibm.pc.hardware
5791,60891,comp.sys.ibm.pc.hardware
5792,60830,comp.sys.ibm.pc.hardware
5793,60812,comp.sys.ibm.pc.hardware
5794,61069,comp.sys.ibm.pc.hardware
5795,61172,comp.sys.ibm.pc.hardware
5796,61039,comp.sys.ibm.pc.hardware
5797,60853,comp.sys.ibm.pc.hardware
5798,60909,comp.sys.ibm.pc.hardware
5799,60950,comp.sys.ibm.pc.hardware
5800,60982,comp.sys.ibm.pc.hardware
5801,61133,comp.sys.ibm.pc.hardware
5802,60903,comp.sys.ibm.pc.hardware
5803,60805,comp.sys.ibm.pc.hardware
5804,61086,comp.sys.ibm.pc.hardware
5805,60874,comp.sys.ibm.pc.hardware
5806,61166,comp.sys.ibm.pc.hardware
5807,60822,comp.sys.ibm.pc.hardware
5808,60898,comp.sys.ibm.pc.hardware
5809,61073,comp.sys.ibm.pc.hardware
5810,60776,comp.sys.ibm.pc.hardware
5811,61101,comp.sys.ibm.pc.hardware
5812,61055,comp.sys.ibm.pc.hardware
5813,61032,comp.sys.ibm.pc.hardware
5814,60963,comp.sys.ibm.pc.hardware
5815,61167,comp.sys.ibm.pc.hardware
5816,60794,comp.sys.ibm.pc.hardware
5817,60996,comp.sys.ibm.pc.hardware
5818,60958,comp.sys.ibm.pc.hardware
5819,61020,comp.sys.ibm.pc.hardware
5820,60942,comp.sys.ibm.pc.hardware
5821,60821,comp.sys.ibm.pc.hardware
5822,61160,comp.sys.ibm.pc.hardware
5823,61106,comp.sys.ibm.pc.hardware
5824,61134,comp.sys.ibm.pc.hardware
5825,61023,comp.sys.ibm.pc.hardware
5826,61105,comp.sys.ibm.pc.hardware
5827,60884,comp.sys.ibm.pc.hardware
5828,60771,comp.sys.ibm.pc.hardware
5829,61169,comp.sys.ibm.pc.hardware
5830,60893,comp.sys.ibm.pc.hardware
5831,60804,comp.sys.ibm.pc.hardware
5832,61151,comp.sys.ibm.pc.hardware
5833,60926,comp.sys.ibm.pc.hardware
5834,61137,comp.sys.ibm.pc.hardware
5835,60880,comp.sys.ibm.pc.hardware
5836,60892,comp.sys.ibm.pc.hardware
5837,61081,comp.sys.ibm.pc.hardware
5838,61041,comp.sys.ibm.pc.hardware
5839,61131,comp.sys.ibm.pc.hardware
5840,60935,comp.sys.ibm.pc.hardware
5841,61042,comp.sys.ibm.pc.hardware
5842,61156,comp.sys.ibm.pc.hardware
5843,61002,comp.sys.ibm.pc.hardware
5844,60948,comp.sys.ibm.pc.hardware
5845,60811,comp.sys.ibm.pc.hardware
5846,61082,comp.sys.ibm.pc.hardware
5847,61075,comp.sys.ibm.pc.hardware
5848,60919,comp.sys.ibm.pc.hardware
5849,60814,comp.sys.ibm.pc.hardware
5850,61157,comp.sys.ibm.pc.hardware
5851,60945,comp.sys.ibm.pc.hardware
5852,61125,comp.sys.ibm.pc.hardware
5853,61067,comp.sys.ibm.pc.hardware
5854,61148,comp.sys.ibm.pc.hardware
5855,60765,comp.sys.ibm.pc.hardware
5856,60938,comp.sys.ibm.pc.hardware
5857,61037,comp.sys.ibm.pc.hardware
5858,61088,comp.sys.ibm.pc.hardware
5859,61035,comp.sys.ibm.pc.hardware
5860,60999,comp.sys.ibm.pc.hardware
5861,61076,comp.sys.ibm.pc.hardware
5862,61087,comp.sys.ibm.pc.hardware
5863,60800,comp.sys.ibm.pc.hardware
5864,60864,comp.sys.ibm.pc.hardware
5865,60796,comp.sys.ibm.pc.hardware
5866,60896,comp.sys.ibm.pc.hardware
5867,60922,comp.sys.ibm.pc.hardware
5868,60882,comp.sys.ibm.pc.hardware
5869,61018,comp.sys.ibm.pc.hardware
5870,61164,comp.sys.ibm.pc.hardware
5871,60834,comp.sys.ibm.pc.hardware
5872,61013,comp.sys.ibm.pc.hardware
5873,60721,comp.sys.ibm.pc.hardware
5874,61174,comp.sys.ibm.pc.hardware
5875,61000,comp.sys.ibm.pc.hardware
5876,61005,comp.sys.ibm.pc.hardware
5877,60956,comp.sys.ibm.pc.hardware
5878,60959,comp.sys.ibm.pc.hardware
5879,60845,comp.sys.ibm.pc.hardware
5880,60901,comp.sys.ibm.pc.hardware
5881,61127,comp.sys.ibm.pc.hardware
5882,61092,comp.sys.ibm.pc.hardware
5883,60802,comp.sys.ibm.pc.hardware
5884,61144,comp.sys.ibm.pc.hardware
5885,61121,comp.sys.ibm.pc.hardware
5886,61093,comp.sys.ibm.pc.hardware
5887,60914,comp.sys.ibm.pc.hardware
5888,61031,comp.sys.ibm.pc.hardware
5889,60993,comp.sys.ibm.pc.hardware
5890,60840,comp.sys.ibm.pc.hardware
5891,61044,comp.sys.ibm.pc.hardware
5892,61025,comp.sys.ibm.pc.hardware
5893,60873,comp.sys.ibm.pc.hardware
5894,60960,comp.sys.ibm.pc.hardware
5895,61012,comp.sys.ibm.pc.hardware
5896,61163,comp.sys.ibm.pc.hardware
5897,61153,comp.sys.ibm.pc.hardware
5898,61158,comp.sys.ibm.pc.hardware
5899,61019,comp.sys.ibm.pc.hardware
5900,61057,comp.sys.ibm.pc.hardware
5901,61090,comp.sys.ibm.pc.hardware
5902,61079,comp.sys.ibm.pc.hardware
5903,60952,comp.sys.ibm.pc.hardware
5904,61043,comp.sys.ibm.pc.hardware
5905,60825,comp.sys.ibm.pc.hardware
5906,60908,comp.sys.ibm.pc.hardware
5907,60992,comp.sys.ibm.pc.hardware
5908,61026,comp.sys.ibm.pc.hardware
5909,60943,comp.sys.ibm.pc.hardware
5910,60876,comp.sys.ibm.pc.hardware
5911,61140,comp.sys.ibm.pc.hardware
5912,61178,comp.sys.ibm.pc.hardware
5913,61040,comp.sys.ibm.pc.hardware
5914,61170,comp.sys.ibm.pc.hardware
5915,61008,comp.sys.ibm.pc.hardware
5916,61118,comp.sys.ibm.pc.hardware
5917,60838,comp.sys.ibm.pc.hardware
5918,60795,comp.sys.ibm.pc.hardware
5919,60819,comp.sys.ibm.pc.hardware
5920,61077,comp.sys.ibm.pc.hardware
5921,60777,comp.sys.ibm.pc.hardware
5922,60895,comp.sys.ibm.pc.hardware
5923,60905,comp.sys.ibm.pc.hardware
5924,60807,comp.sys.ibm.pc.hardware
5925,60742,comp.sys.ibm.pc.hardware
5926,61117,comp.sys.ibm.pc.hardware
5927,60851,comp.sys.ibm.pc.hardware
5928,60773,comp.sys.ibm.pc.hardware
5929,60953,comp.sys.ibm.pc.hardware
5930,60863,comp.sys.ibm.pc.hardware
5931,60929,comp.sys.ibm.pc.hardware
5932,60886,comp.sys.ibm.pc.hardware
5933,61099,comp.sys.ibm.pc.hardware
5934,60988,comp.sys.ibm.pc.hardware
5935,60900,comp.sys.ibm.pc.hardware
5936,60984,comp.sys.ibm.pc.hardware
5937,61175,comp.sys.ibm.pc.hardware
5938,60846,comp.sys.ibm.pc.hardware
5939,61036,comp.sys.ibm.pc.hardware
5940,61015,comp.sys.ibm.pc.hardware
5941,61100,comp.sys.ibm.pc.hardware
5942,60774,comp.sys.ibm.pc.hardware
5943,60928,comp.sys.ibm.pc.hardware
5944,61128,comp.sys.ibm.pc.hardware
5945,60883,comp.sys.ibm.pc.hardware
5946,60920,comp.sys.ibm.pc.hardware
5947,60962,comp.sys.ibm.pc.hardware
5948,60780,comp.sys.ibm.pc.hardware
5949,60989,comp.sys.ibm.pc.hardware
5950,61130,comp.sys.ibm.pc.hardware
5951,60978,comp.sys.ibm.pc.hardware
5952,61119,comp.sys.ibm.pc.hardware
5953,60947,comp.sys.ibm.pc.hardware
5954,60894,comp.sys.ibm.pc.hardware
5955,60842,comp.sys.ibm.pc.hardware
5956,60866,comp.sys.ibm.pc.hardware
5957,61029,comp.sys.ibm.pc.hardware
5958,60977,comp.sys.ibm.pc.hardware
5959,60855,comp.sys.ibm.pc.hardware
5960,61138,comp.sys.ibm.pc.hardware
5961,61080,comp.sys.ibm.pc.hardware
5962,60899,comp.sys.ibm.pc.hardware
5963,61014,comp.sys.ibm.pc.hardware
5964,60949,comp.sys.ibm.pc.hardware
5965,61064,comp.sys.ibm.pc.hardware
5966,60865,comp.sys.ibm.pc.hardware
5967,61173,comp.sys.ibm.pc.hardware
5968,60769,comp.sys.ibm.pc.hardware
5969,60763,comp.sys.ibm.pc.hardware
5970,61007,comp.sys.ibm.pc.hardware
5971,60831,comp.sys.ibm.pc.hardware
5972,60775,comp.sys.ibm.pc.hardware
5973,61098,comp.sys.ibm.pc.hardware
5974,60791,comp.sys.ibm.pc.hardware
5975,60783,comp.sys.ibm.pc.hardware
5976,60793,comp.sys.ibm.pc.hardware
5977,60877,comp.sys.ibm.pc.hardware
5978,60854,comp.sys.ibm.pc.hardware
5979,61143,comp.sys.ibm.pc.hardware
5980,61070,comp.sys.ibm.pc.hardware
5981,60944,comp.sys.ibm.pc.hardware
5982,61123,comp.sys.ibm.pc.hardware
5983,60870,comp.sys.ibm.pc.hardware
5984,60907,comp.sys.ibm.pc.hardware
5985,60951,comp.sys.ibm.pc.hardware
5986,60788,comp.sys.ibm.pc.hardware
5987,61146,comp.sys.ibm.pc.hardware
5988,60946,comp.sys.ibm.pc.hardware
5989,60934,comp.sys.ibm.pc.hardware
5990,60961,comp.sys.ibm.pc.hardware
5991,60827,comp.sys.ibm.pc.hardware
5992,60835,comp.sys.ibm.pc.hardware
5993,60997,comp.sys.ibm.pc.hardware
5994,61139,comp.sys.ibm.pc.hardware
5995,60879,comp.sys.ibm.pc.hardware
5996,61150,comp.sys.ibm.pc.hardware
5997,61066,comp.sys.ibm.pc.hardware
5998,60885,comp.sys.ibm.pc.hardware
5999,61162,comp.sys.ibm.pc.hardware
6000,60916,comp.sys.ibm.pc.hardware
6001,60976,comp.sys.ibm.pc.hardware
6002,60801,comp.sys.ibm.pc.hardware
6003,61056,comp.sys.ibm.pc.hardware
6004,60878,comp.sys.ibm.pc.hardware
6005,60897,comp.sys.ibm.pc.hardware
6006,61065,comp.sys.ibm.pc.hardware
6007,60975,comp.sys.ibm.pc.hardware
6008,60964,comp.sys.ibm.pc.hardware
6009,104893,rec.motorcycles
6010,104731,rec.motorcycles
6011,104872,rec.motorcycles
6012,105253,rec.motorcycles
6013,105240,rec.motorcycles
6014,104982,rec.motorcycles
6015,105044,rec.motorcycles
6016,104972,rec.motorcycles
6017,105564,rec.motorcycles
6018,104926,rec.motorcycles
6019,105245,rec.motorcycles
6020,104915,rec.motorcycles
6021,104748,rec.motorcycles
6022,105124,rec.motorcycles
6023,104829,rec.motorcycles
6024,104870,rec.motorcycles
6025,104747,rec.motorcycles
6026,104773,rec.motorcycles
6027,104677,rec.motorcycles
6028,104885,rec.motorcycles
6029,104784,rec.motorcycles
6030,104703,rec.motorcycles
6031,105224,rec.motorcycles
6032,104786,rec.motorcycles
6033,105208,rec.motorcycles
6034,105102,rec.motorcycles
6035,104821,rec.motorcycles
6036,104888,rec.motorcycles
6037,104697,rec.motorcycles
6038,105231,rec.motorcycles
6039,105154,rec.motorcycles
6040,105263,rec.motorcycles
6041,104686,rec.motorcycles
6042,104989,rec.motorcycles
6043,104858,rec.motorcycles
6044,105105,rec.motorcycles
6045,105107,rec.motorcycles
6046,104876,rec.motorcycles
6047,105243,rec.motorcycles
6048,105249,rec.motorcycles
6049,105138,rec.motorcycles
6050,104777,rec.motorcycles
6051,105225,rec.motorcycles
6052,105048,rec.motorcycles
6053,105251,rec.motorcycles
6054,105009,rec.motorcycles
6055,105078,rec.motorcycles
6056,105254,rec.motorcycles
6057,104737,rec.motorcycles
6058,104844,rec.motorcycles
6059,105258,rec.motorcycles
6060,104864,rec.motorcycles
6061,104695,rec.motorcycles
6062,104855,rec.motorcycles
6063,105260,rec.motorcycles
6064,104969,rec.motorcycles
6065,104681,rec.motorcycles
6066,105241,rec.motorcycles
6067,105134,rec.motorcycles
6068,104951,rec.motorcycles
6069,104921,rec.motorcycles
6070,104868,rec.motorcycles
6071,105217,rec.motorcycles
6072,104859,rec.motorcycles
6073,104839,rec.motorcycles
6074,104778,rec.motorcycles
6075,105234,rec.motorcycles
6076,104763,rec.motorcycles
6077,104988,rec.motorcycles
6078,104914,rec.motorcycles
6079,104980,rec.motorcycles
6080,105246,rec.motorcycles
6081,105255,rec.motorcycles
6082,104813,rec.motorcycles
6083,104751,rec.motorcycles
6084,104674,rec.motorcycles
6085,104800,rec.motorcycles
6086,104690,rec.motorcycles
6087,104965,rec.motorcycles
6088,105144,rec.motorcycles
6089,105137,rec.motorcycles
6090,104704,rec.motorcycles
6091,105010,rec.motorcycles
6092,105119,rec.motorcycles
6093,104987,rec.motorcycles
6094,105135,rec.motorcycles
6095,104863,rec.motorcycles
6096,105112,rec.motorcycles
6097,104745,rec.motorcycles
6098,105222,rec.motorcycles
6099,105113,rec.motorcycles
6100,105162,rec.motorcycles
6101,104768,rec.motorcycles
6102,105121,rec.motorcycles
6103,104825,rec.motorcycles
6104,104990,rec.motorcycles
6105,104970,rec.motorcycles
6106,105203,rec.motorcycles
6107,104733,rec.motorcycles
6108,104899,rec.motorcycles
6109,105233,rec.motorcycles
6110,105116,rec.motorcycles
6111,104979,rec.motorcycles
6112,105558,rec.motorcycles
6113,104811,rec.motorcycles
6114,104983,rec.motorcycles
6115,104831,rec.motorcycles
6116,105160,rec.motorcycles
6117,104949,rec.motorcycles
6118,105023,rec.motorcycles
6119,105051,rec.motorcycles
6120,105146,rec.motorcycles
6121,104887,rec.motorcycles
6122,105141,rec.motorcycles
6123,105022,rec.motorcycles
6124,104875,rec.motorcycles
6125,104802,rec.motorcycles
6126,105238,rec.motorcycles
6127,105247,rec.motorcycles
6128,105115,rec.motorcycles
6129,105000,rec.motorcycles
6130,104832,rec.motorcycles
6131,104850,rec.motorcycles
6132,104785,rec.motorcycles
6133,105114,rec.motorcycles
6134,104971,rec.motorcycles
6135,105151,rec.motorcycles
6136,105207,rec.motorcycles
6137,105008,rec.motorcycles
6138,105125,rec.motorcycles
6139,105226,rec.motorcycles
6140,105140,rec.motorcycles
6141,104756,rec.motorcycles
6142,104779,rec.motorcycles
6143,104769,rec.motorcycles
6144,105043,rec.motorcycles
6145,104809,rec.motorcycles
6146,105132,rec.motorcycles
6147,105261,rec.motorcycles
6148,105117,rec.motorcycles
6149,105002,rec.motorcycles
6150,105228,rec.motorcycles
6151,105079,rec.motorcycles
6152,104916,rec.motorcycles
6153,104849,rec.motorcycles
6154,105517,rec.motorcycles
6155,104700,rec.motorcycles
6156,104919,rec.motorcycles
6157,104758,rec.motorcycles
6158,105111,rec.motorcycles
6159,104683,rec.motorcycles
6160,105127,rec.motorcycles
6161,104842,rec.motorcycles
6162,104854,rec.motorcycles
6163,105223,rec.motorcycles
6164,105216,rec.motorcycles
6165,104847,rec.motorcycles
6166,104819,rec.motorcycles
6167,104753,rec.motorcycles
6168,104746,rec.motorcycles
6169,105380,rec.motorcycles
6170,104684,rec.motorcycles
6171,105210,rec.motorcycles
6172,104917,rec.motorcycles
6173,104738,rec.motorcycles
6174,104762,rec.motorcycles
6175,104845,rec.motorcycles
6176,105236,rec.motorcycles
6177,105103,rec.motorcycles
6178,104967,rec.motorcycles
6179,104764,rec.motorcycles
6180,105215,rec.motorcycles
6181,105139,rec.motorcycles
6182,104833,rec.motorcycles
6183,104743,rec.motorcycles
6184,104968,rec.motorcycles
6185,105148,rec.motorcycles
6186,104860,rec.motorcycles
6187,104948,rec.motorcycles
6188,105100,rec.motorcycles
6189,104862,rec.motorcycles
6190,105136,rec.motorcycles
6191,105205,rec.motorcycles
6192,105126,rec.motorcycles
6193,104659,rec.motorcycles
6194,105047,rec.motorcycles
6195,104955,rec.motorcycles
6196,104750,rec.motorcycles
6197,104871,rec.motorcycles
6198,104810,rec.motorcycles
6199,105239,rec.motorcycles
6200,104869,rec.motorcycles
6201,105559,rec.motorcycles
6202,104978,rec.motorcycles
6203,105237,rec.motorcycles
6204,104780,rec.motorcycles
6205,104857,rec.motorcycles
6206,105153,rec.motorcycles
6207,104682,rec.motorcycles
6208,105061,rec.motorcycles
6209,105156,rec.motorcycles
6210,105046,rec.motorcycles
6211,104889,rec.motorcycles
6212,104881,rec.motorcycles
6213,104880,rec.motorcycles
6214,105219,rec.motorcycles
6215,104953,rec.motorcycles
6216,104783,rec.motorcycles
6217,104771,rec.motorcycles
6218,104766,rec.motorcycles
6219,104820,rec.motorcycles
6220,105001,rec.motorcycles
6221,104853,rec.motorcycles
6222,105128,rec.motorcycles
6223,104754,rec.motorcycles
6224,105229,rec.motorcycles
6225,104830,rec.motorcycles
6226,104671,rec.motorcycles
6227,104675,rec.motorcycles
6228,104866,rec.motorcycles
6229,104838,rec.motorcycles
6230,105248,rec.motorcycles
6231,104891,rec.motorcycles
6232,104975,rec.motorcycles
6233,104699,rec.motorcycles
6234,105098,rec.motorcycles
6235,105062,rec.motorcycles
6236,104984,rec.motorcycles
6237,104974,rec.motorcycles
6238,104848,rec.motorcycles
6239,105053,rec.motorcycles
6240,105252,rec.motorcycles
6241,104836,rec.motorcycles
6242,105214,rec.motorcycles
6243,104732,rec.motorcycles
6244,104897,rec.motorcycles
6245,105158,rec.motorcycles
6246,105109,rec.motorcycles
6247,104687,rec.motorcycles
6248,105221,rec.motorcycles
6249,104886,rec.motorcycles
6250,105230,rec.motorcycles
6251,105560,rec.motorcycles
6252,104896,rec.motorcycles
6253,104846,rec.motorcycles
6254,105120,rec.motorcycles
6255,105060,rec.motorcycles
6256,104770,rec.motorcycles
6257,105011,rec.motorcycles
6258,105039,rec.motorcycles
6259,104865,rec.motorcycles
6260,104828,rec.motorcycles
6261,104767,rec.motorcycles
6262,104823,rec.motorcycles
6263,105133,rec.motorcycles
6264,105123,rec.motorcycles
6265,104826,rec.motorcycles
6266,105202,rec.motorcycles
6267,104973,rec.motorcycles
6268,105157,rec.motorcycles
6269,105067,rec.motorcycles
6270,104685,rec.motorcycles
6271,104670,rec.motorcycles
6272,104660,rec.motorcycles
6273,104781,rec.motorcycles
6274,105106,rec.motorcycles
6275,104954,rec.motorcycles
6276,104693,rec.motorcycles
6277,104691,rec.motorcycles
6278,105099,rec.motorcycles
6279,104689,rec.motorcycles
6280,104873,rec.motorcycles
6281,104894,rec.motorcycles
6282,105257,rec.motorcycles
6283,104861,rec.motorcycles
6284,104678,rec.motorcycles
6285,104913,rec.motorcycles
6286,104867,rec.motorcycles
6287,105561,rec.motorcycles
6288,105118,rec.motorcycles
6289,104920,rec.motorcycles
6290,105563,rec.motorcycles
6291,105049,rec.motorcycles
6292,104807,rec.motorcycles
6293,105110,rec.motorcycles
6294,105130,rec.motorcycles
6295,104638,rec.motorcycles
6296,105145,rec.motorcycles
6297,105045,rec.motorcycles
6298,105122,rec.motorcycles
6299,104739,rec.motorcycles
6300,104698,rec.motorcycles
6301,104981,rec.motorcycles
6302,104815,rec.motorcycles
6303,105108,rec.motorcycles
6304,104910,rec.motorcycles
6305,104816,rec.motorcycles
6306,105218,rec.motorcycles
6307,104812,rec.motorcycles
6308,105101,rec.motorcycles
6309,105063,rec.motorcycles
6310,104827,rec.motorcycles
6311,104688,rec.motorcycles
6312,104735,rec.motorcycles
6313,105211,rec.motorcycles
6314,105227,rec.motorcycles
6315,104749,rec.motorcycles
6316,104900,rec.motorcycles
6317,104765,rec.motorcycles
6318,104782,rec.motorcycles
6319,104657,rec.motorcycles
6320,104922,rec.motorcycles
6321,104755,rec.motorcycles
6322,105012,rec.motorcycles
6323,104834,rec.motorcycles
6324,105242,rec.motorcycles
6325,105220,rec.motorcycles
6326,104744,rec.motorcycles
6327,104927,rec.motorcycles
6328,104759,rec.motorcycles
6329,104991,rec.motorcycles
6330,104673,rec.motorcycles
6331,104741,rec.motorcycles
6332,105250,rec.motorcycles
6333,105066,rec.motorcycles
6334,104631,rec.motorcycles
6335,104702,rec.motorcycles
6336,104679,rec.motorcycles
6337,105129,rec.motorcycles
6338,104801,rec.motorcycles
6339,104952,rec.motorcycles
6340,104835,rec.motorcycles
6341,104824,rec.motorcycles
6342,104884,rec.motorcycles
6343,105209,rec.motorcycles
6344,104912,rec.motorcycles
6345,104890,rec.motorcycles
6346,104932,rec.motorcycles
6347,104676,rec.motorcycles
6348,105155,rec.motorcycles
6349,104672,rec.motorcycles
6350,105213,rec.motorcycles
6351,104736,rec.motorcycles
6352,105150,rec.motorcycles
6353,104799,rec.motorcycles
6354,104874,rec.motorcycles
6355,104692,rec.motorcycles
6356,104950,rec.motorcycles
6357,104882,rec.motorcycles
6358,105161,rec.motorcycles
6359,104843,rec.motorcycles
6360,104856,rec.motorcycles
6361,104895,rec.motorcycles
6362,104918,rec.motorcycles
6363,105050,rec.motorcycles
6364,104964,rec.motorcycles
6365,105159,rec.motorcycles
6366,104837,rec.motorcycles
6367,104966,rec.motorcycles
6368,105232,rec.motorcycles
6369,104817,rec.motorcycles
6370,105152,rec.motorcycles
6371,105262,rec.motorcycles
6372,104742,rec.motorcycles
6373,104985,rec.motorcycles
6374,104877,rec.motorcycles
6375,104822,rec.motorcycles
6376,104760,rec.motorcycles
6377,104892,rec.motorcycles
6378,104757,rec.motorcycles
6379,104772,rec.motorcycles
6380,104752,rec.motorcycles
6381,104808,rec.motorcycles
6382,104999,rec.motorcycles
6383,104680,rec.motorcycles
6384,104701,rec.motorcycles
6385,104740,rec.motorcycles
6386,105149,rec.motorcycles
6387,105259,rec.motorcycles
6388,105104,rec.motorcycles
6389,105142,rec.motorcycles
6390,104883,rec.motorcycles
6391,104911,rec.motorcycles
6392,105235,rec.motorcycles
6393,105204,rec.motorcycles
6394,105244,rec.motorcycles
6395,104694,rec.motorcycles
6396,105147,rec.motorcycles
6397,104840,rec.motorcycles
6398,104976,rec.motorcycles
6399,105256,rec.motorcycles
6400,105069,rec.motorcycles
6401,105054,rec.motorcycles
6402,105212,rec.motorcycles
6403,104734,rec.motorcycles
6404,105143,rec.motorcycles
6405,105206,rec.motorcycles
6406,104818,rec.motorcycles
6407,76656,misc.forsale
6408,76647,misc.forsale
6409,76831,misc.forsale
6410,76941,misc.forsale
6411,76429,misc.forsale
6412,76944,misc.forsale
6413,76504,misc.forsale
6414,76704,misc.forsale
6415,76654,misc.forsale
6416,76528,misc.forsale
6417,76864,misc.forsale
6418,76653,misc.forsale
6419,76624,misc.forsale
6420,76489,misc.forsale
6421,76677,misc.forsale
6422,76419,misc.forsale
6423,76814,misc.forsale
6424,76340,misc.forsale
6425,76825,misc.forsale
6426,76572,misc.forsale
6427,76686,misc.forsale
6428,76465,misc.forsale
6429,76322,misc.forsale
6430,76827,misc.forsale
6431,76586,misc.forsale
6432,76278,misc.forsale
6433,76458,misc.forsale
6434,76936,misc.forsale
6435,76803,misc.forsale
6436,76430,misc.forsale
6437,76651,misc.forsale
6438,76847,misc.forsale
6439,76537,misc.forsale
6440,76549,misc.forsale
6441,76657,misc.forsale
6442,76441,misc.forsale
6443,76583,misc.forsale
6444,76804,misc.forsale
6445,76414,misc.forsale
6446,76477,misc.forsale
6447,76882,misc.forsale
6448,76464,misc.forsale
6449,76326,misc.forsale
6450,76564,misc.forsale
6451,76848,misc.forsale
6452,76601,misc.forsale
6453,76324,misc.forsale
6454,76856,misc.forsale
6455,76582,misc.forsale
6456,76320,misc.forsale
6457,76463,misc.forsale
6458,76756,misc.forsale
6459,76557,misc.forsale
6460,76262,misc.forsale
6461,76788,misc.forsale
6462,76481,misc.forsale
6463,76364,misc.forsale
6464,76659,misc.forsale
6465,76598,misc.forsale
6466,76559,misc.forsale
6467,76244,misc.forsale
6468,76869,misc.forsale
6469,76802,misc.forsale
6470,76478,misc.forsale
6471,76443,misc.forsale
6472,76565,misc.forsale
6473,76569,misc.forsale
6474,76201,misc.forsale
6475,76510,misc.forsale
6476,76676,misc.forsale
6477,76935,misc.forsale
6478,76669,misc.forsale
6479,76567,misc.forsale
6480,76159,misc.forsale
6481,76197,misc.forsale
6482,76119,misc.forsale
6483,76844,misc.forsale
6484,76578,misc.forsale
6485,76945,misc.forsale
6486,76357,misc.forsale
6487,76302,misc.forsale
6488,76822,misc.forsale
6489,76840,misc.forsale
6490,76861,misc.forsale
6491,76855,misc.forsale
6492,76522,misc.forsale
6493,76473,misc.forsale
6494,76681,misc.forsale
6495,76757,misc.forsale
6496,76674,misc.forsale
6497,77014,misc.forsale
6498,76352,misc.forsale
6499,76857,misc.forsale
6500,76680,misc.forsale
6501,76482,misc.forsale
6502,76275,misc.forsale
6503,76327,misc.forsale
6504,76466,misc.forsale
6505,76571,misc.forsale
6506,76854,misc.forsale
6507,76452,misc.forsale
6508,76780,misc.forsale
6509,76863,misc.forsale
6510,76815,misc.forsale
6511,76527,misc.forsale
6512,76655,misc.forsale
6513,76668,misc.forsale
6514,76468,misc.forsale
6515,76602,misc.forsale
6516,76310,misc.forsale
6517,76599,misc.forsale
6518,76117,misc.forsale
